team,opponent,player,ip,ha,er,bb,hb,so,bf,hr_a,game_id,game_date,season
Saint Joseph's,St. Bonaventure,Marla Freiwald,3.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,6317243.0,05/04/2025,2025.0
St. Bonaventure,Saint Joseph's,Ava Lomelin,3.0,8.0,4.0,4.0,0.0,0.0,24.0,0.0,6317243.0,05/04/2025,2025.0
St. Bonaventure,Saint Joseph's,Kylie Bickert,1.2,2.0,2.0,2.0,2.0,1.0,10.0,1.0,6317243.0,05/04/2025,2025.0
St. Bonaventure,Saint Joseph's,Jordan Lucas,0.1,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6317243.0,05/04/2025,2025.0
Valparaiso,UNI,Erin Metz,0.1,2.0,3.0,4.0,0.0,0.0,7.0,0.0,6317482.0,05/04/2025,2025.0
Valparaiso,UNI,Sydney McDermott,3.2,3.0,4.0,3.0,0.0,3.0,18.0,1.0,6317482.0,05/04/2025,2025.0
Valparaiso,UNI,Azalya Lopez,2.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,6317482.0,05/04/2025,2025.0
UNI,Valparaiso,Kara Maiers,7.0,6.0,0.0,3.0,0.0,4.0,30.0,0.0,6317482.0,05/04/2025,2025.0
Lafayette,Boston U.,Sophia Alvarez-Backus,4.1,7.0,3.0,2.0,0.0,0.0,20.0,1.0,6317507.0,05/04/2025,2025.0
Lafayette,Boston U.,Parker Rowden,1.2,0.0,0.0,2.0,0.0,1.0,7.0,0.0,6317507.0,05/04/2025,2025.0
Boston U.,Lafayette,Kasey Ricard,6.0,4.0,0.0,1.0,1.0,5.0,23.0,0.0,6317507.0,05/04/2025,2025.0
Boston U.,Lafayette,Danika Nell,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6317507.0,05/04/2025,2025.0
Western Caro.,UNC Greensboro,Amanda Fulton,5.0,9.0,4.0,1.0,0.0,4.0,26.0,0.0,6339146.0,05/04/2025,2025.0
Western Caro.,UNC Greensboro,AG Batson,0.1,1.0,1.0,3.0,0.0,1.0,6.0,0.0,6339146.0,05/04/2025,2025.0
Western Caro.,UNC Greensboro,Makenzie Martin,0.1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6339146.0,05/04/2025,2025.0
UNC Greensboro,Western Caro.,Reese Byrd,6.0,4.0,1.0,2.0,0.0,4.0,23.0,0.0,6339146.0,05/04/2025,2025.0
Southern Ill.,Evansville,Emma Gipson,3.1,3.0,1.0,2.0,2.0,1.0,18.0,0.0,6353293.0,05/04/2025,2025.0
Southern Ill.,Evansville,McKenzie Newcomb,3.2,2.0,0.0,2.0,0.0,1.0,15.0,0.0,6353293.0,05/04/2025,2025.0
Evansville,Southern Ill.,Elle Jarrett,5.0,7.0,5.0,1.0,1.0,1.0,23.0,1.0,6353293.0,05/04/2025,2025.0
Evansville,Southern Ill.,Cassidy Gall,2.0,7.0,6.0,3.0,0.0,0.0,15.0,0.0,6353293.0,05/04/2025,2025.0
Cleveland St.,Oakland,Melissa Holzopfel,7.0,8.0,5.0,1.0,0.0,5.0,30.0,0.0,6354666.0,05/03/2025,2025.0
Oakland,Cleveland St.,Alyssa Balcom,7.0,8.0,5.0,5.0,1.0,5.0,39.0,1.0,6354666.0,05/03/2025,2025.0
UT Martin,SIUE,Rylee Tittle,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,6355058.0,05/04/2025,2025.0
UT Martin,SIUE,Elly Eckrich,1.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,6355058.0,05/04/2025,2025.0
UT Martin,SIUE,Payton Harris,2.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,6355058.0,05/04/2025,2025.0
UT Martin,SIUE,Natalie Kreuziger,6.2,6.0,1.0,2.0,0.0,5.0,26.0,0.0,6355058.0,05/04/2025,2025.0
SIUE,UT Martin,Avery Arwood,3.0,4.0,3.0,1.0,0.0,4.0,14.0,1.0,6355058.0,05/04/2025,2025.0
SIUE,UT Martin,Kiana Villa,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,6355058.0,05/04/2025,2025.0
SIUE,UT Martin,McKayla Anderson,7.0,3.0,0.0,2.0,0.0,4.0,27.0,0.0,6355058.0,05/04/2025,2025.0
Saint Mary's (CA),LMU (CA),Odhi Vasquez,6.2,5.0,0.0,3.0,0.0,0.0,28.0,0.0,6355062.0,05/10/2025,2025.0
Saint Mary's (CA),LMU (CA),Avrey Wolverton,0.1,3.0,3.0,0.0,0.0,0.0,4.0,2.0,6355062.0,05/10/2025,2025.0
LMU (CA),Saint Mary's (CA),Lindsey O'Dell,0.2,3.0,2.0,0.0,2.0,0.0,8.0,0.0,6355062.0,05/10/2025,2025.0
LMU (CA),Saint Mary's (CA),Jessica Hubbard,4.2,3.0,2.0,3.0,0.0,0.0,20.0,2.0,6355062.0,05/10/2025,2025.0
LMU (CA),Saint Mary's (CA),Angela Carrera,1.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6355062.0,05/10/2025,2025.0
Morehead St.,Tennessee Tech,Emma Solis,4.2,6.0,7.0,6.0,1.0,2.0,27.0,0.0,6355400.0,05/04/2025,2025.0
Tennessee Tech,Morehead St.,Payton Wagner,5.0,0.0,0.0,1.0,0.0,8.0,16.0,0.0,6355400.0,05/04/2025,2025.0
Morehead St.,Tennessee Tech,Rylie Burney,6.0,5.0,3.0,4.0,0.0,1.0,27.0,1.0,6355402.0,05/04/2025,2025.0
Tennessee Tech,Morehead St.,Lainey Fitzgerald,7.0,3.0,1.0,4.0,2.0,3.0,29.0,0.0,6355402.0,05/04/2025,2025.0
George Mason,Dayton,Jordan Tallman,5.0,9.0,4.0,1.0,1.0,2.0,27.0,0.0,6355461.0,05/04/2025,2025.0
George Mason,Dayton,Kylie Wilkerson,0.1,5.0,3.0,1.0,0.0,0.0,7.0,0.0,6355461.0,05/04/2025,2025.0
Dayton,George Mason,Izzy Kemp,6.0,4.0,0.0,0.0,0.0,11.0,22.0,0.0,6355461.0,05/04/2025,2025.0
George Mason,Dayton,Jordan Anderson,5.0,7.0,5.0,0.0,1.0,2.0,23.0,0.0,6355462.0,05/04/2025,2025.0
George Mason,Dayton,Abbey Lane,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6355462.0,05/04/2025,2025.0
Dayton,George Mason,Haven Dwyer,6.0,5.0,2.0,1.0,1.0,4.0,25.0,0.0,6355462.0,05/04/2025,2025.0
Dayton,George Mason,Camrynn Linneman,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6355462.0,05/04/2025,2025.0
Kent St.,Akron,Delaney Nagy,3.1,9.0,6.0,3.0,0.0,1.0,22.0,0.0,6356733.0,05/04/2025,2025.0
Kent St.,Akron,Ella Johnson,0.2,3.0,0.0,3.0,0.0,1.0,9.0,0.0,6356733.0,05/04/2025,2025.0
Akron,Kent St.,Macy Walters,5.0,5.0,2.0,1.0,1.0,0.0,22.0,1.0,6356733.0,05/04/2025,2025.0
Kent St.,Akron,Kendal Leitner,3.0,6.0,3.0,0.0,0.0,0.0,15.0,1.0,6356734.0,05/04/2025,2025.0
Kent St.,Akron,Delaney Nagy,1.0,7.0,7.0,1.0,0.0,0.0,10.0,0.0,6356734.0,05/04/2025,2025.0
Akron,Kent St.,Madie Jamrog,5.0,7.0,3.0,2.0,0.0,1.0,23.0,0.0,6356734.0,05/04/2025,2025.0
UC Santa Barbara,CSUN,Ainsley Waddell,1.2,3.0,3.0,3.0,0.0,0.0,11.0,0.0,6372114.0,05/10/2025<br/>*If necessary,2025.0
UC Santa Barbara,CSUN,Malaya Johnson,5.1,5.0,2.0,2.0,1.0,3.0,24.0,0.0,6372114.0,05/10/2025<br/>*If necessary,2025.0
CSUN,UC Santa Barbara,Isabella Alonso,7.0,13.0,6.0,3.0,1.0,3.0,39.0,0.0,6372114.0,05/10/2025<br/>*If necessary,2025.0
UC Santa Barbara,CSUN,Malaya Johnson,7.0,6.0,0.0,2.0,1.0,2.0,29.0,0.0,6372115.0,05/10/2025,2025.0
CSUN,UC Santa Barbara,Lauryn Carranco,7.0,8.0,6.0,4.0,0.0,3.0,34.0,3.0,6372115.0,05/10/2025,2025.0
Hawaii,UC Santa Barbara,Addison Kostrencich,3.1,4.0,5.0,2.0,0.0,1.0,17.0,1.0,6372116.0,05/09/2025,2025.0
Hawaii,UC Santa Barbara,Millie Fidge,2.2,7.0,3.0,0.0,0.0,3.0,15.0,0.0,6372116.0,05/09/2025,2025.0
UC Santa Barbara,Hawaii,Ainsley Waddell,7.0,7.0,1.0,1.0,0.0,3.0,27.0,0.0,6372116.0,05/09/2025,2025.0
UC San Diego,UC Santa Barbara,India Caldwell,3.2,4.0,2.0,4.0,0.0,4.0,21.0,1.0,6372117.0,05/09/2025,2025.0
UC San Diego,UC Santa Barbara,Claire Adams,0.1,3.0,3.0,1.0,0.0,0.0,5.0,0.0,6372117.0,05/09/2025,2025.0
UC San Diego,UC Santa Barbara,Callie Christian,2.0,1.0,3.0,4.0,1.0,1.0,11.0,0.0,6372117.0,05/09/2025,2025.0
UC Santa Barbara,UC San Diego,Malaya Johnson,5.1,7.0,4.0,2.0,1.0,4.0,26.0,1.0,6372117.0,05/09/2025,2025.0
UC Santa Barbara,UC San Diego,Sam Stoll,1.2,3.0,3.0,1.0,0.0,0.0,9.0,0.0,6372117.0,05/09/2025,2025.0
Hawaii,CSUN,Macy Brandl,6.0,5.0,2.0,2.0,0.0,6.0,26.0,0.0,6372118.0,05/09/2025,2025.0
CSUN,Hawaii,Lauryn Carranco,6.0,5.0,3.0,0.0,0.0,5.0,23.0,3.0,6372118.0,05/09/2025,2025.0
CSUN,Hawaii,Isabella Alonso,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6372118.0,05/09/2025,2025.0
UC Santa Barbara,Cal St. Fullerton,Malaya Johnson,7.0,5.0,2.0,1.0,1.0,2.0,25.0,1.0,6372119.0,05/08/2025,2025.0
Cal St. Fullerton,UC Santa Barbara,Trisha McCleskey,6.0,10.0,6.0,3.0,1.0,7.0,32.0,0.0,6372119.0,05/08/2025,2025.0
Cal St. Fullerton,UC Santa Barbara,Eva Hurtado,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,6372119.0,05/08/2025,2025.0
UC San Diego,CSUN,India Caldwell,6.0,8.0,4.0,1.0,2.0,6.0,29.0,2.0,6372120.0,05/08/2025,2025.0
CSUN,UC San Diego,Lauryn Carranco,6.0,6.0,0.0,0.0,1.0,1.0,27.0,1.0,6372120.0,05/08/2025,2025.0
CSUN,UC San Diego,Isabella Alonso,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6372120.0,05/08/2025,2025.0
Hawaii,Cal St. Fullerton,Addison Kostrencich,2.1,7.0,4.0,0.0,1.0,0.0,15.0,0.0,6372121.0,05/08/2025,2025.0
Hawaii,Cal St. Fullerton,Millie Fidge,4.2,4.0,1.0,0.0,0.0,2.0,17.0,1.0,6372121.0,05/08/2025,2025.0
Cal St. Fullerton,Hawaii,Trisha McCleskey,7.0,9.0,6.0,3.0,1.0,10.0,34.0,0.0,6372121.0,05/08/2025,2025.0
Long Beach St.,UC Santa Barbara,Shannon Haddad,1.2,8.0,4.0,0.0,0.0,0.0,12.0,1.0,6372122.0,05/07/2025,2025.0
Long Beach St.,UC Santa Barbara,Kate Barnett,2.1,3.0,2.0,0.0,0.0,2.0,10.0,0.0,6372122.0,05/07/2025,2025.0
Long Beach St.,UC Santa Barbara,Lindsey Cowans,1.2,4.0,2.0,1.0,0.0,0.0,10.0,0.0,6372122.0,05/07/2025,2025.0
UC Santa Barbara,Long Beach St.,Malaya Johnson,6.0,2.0,0.0,2.0,1.0,0.0,23.0,0.0,6372122.0,05/07/2025,2025.0
UC San Diego,UC Santa Barbara,India Caldwell,7.0,5.0,0.0,3.0,0.0,7.0,30.0,1.0,6372123.0,05/07/2025,2025.0
UC Santa Barbara,UC San Diego,Malaya Johnson,4.2,8.0,5.0,1.0,1.0,3.0,25.0,0.0,6372123.0,05/07/2025,2025.0
UC Santa Barbara,UC San Diego,Sam Stoll,2.1,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6372123.0,05/07/2025,2025.0
Hawaii,Long Beach St.,Addison Kostrencich,2.1,6.0,3.0,0.0,0.0,0.0,13.0,0.0,6372124.0,05/07/2025,2025.0
Hawaii,Long Beach St.,Macy Brandl,4.2,4.0,4.0,1.0,1.0,1.0,20.0,2.0,6372124.0,05/07/2025,2025.0
Long Beach St.,Hawaii,Eryka Gonzales,3.2,5.0,6.0,2.0,0.0,3.0,20.0,2.0,6372124.0,05/07/2025,2025.0
Long Beach St.,Hawaii,Shannon Haddad,1.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,6372124.0,05/07/2025,2025.0
Long Beach St.,Hawaii,Kate Barnett,2.1,4.0,0.0,0.0,0.0,1.0,12.0,0.0,6372124.0,05/07/2025,2025.0
Fordham,Saint Louis,Holly Beeman,6.1,8.0,4.0,3.0,0.0,3.0,30.0,0.0,6374967.0,05/10/2025<br/>*If necessary,2025.0
Saint Louis,Fordham,Isabel Royle,7.0,8.0,3.0,3.0,0.0,5.0,31.0,0.0,6374967.0,05/10/2025<br/>*If necessary,2025.0
Fordham,Saint Louis,Emilee Watkins,5.1,7.0,2.0,1.0,2.0,4.0,26.0,1.0,6374968.0,05/10/2025,2025.0
Fordham,Saint Louis,Elizabeth Gaisior,2.0,1.0,1.0,3.0,0.0,1.0,10.0,0.0,6374968.0,05/10/2025,2025.0
Saint Louis,Fordham,Taylor Hochman,7.0,10.0,2.0,2.0,0.0,3.0,33.0,0.0,6374968.0,05/10/2025,2025.0
Saint Louis,Fordham,Isabel Royle,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6374968.0,05/10/2025,2025.0
Saint Louis,Dayton,Isabel Royle,10.0,2.0,0.0,4.0,1.0,12.0,36.0,0.0,6374969.0,05/09/2025,2025.0
Dayton,Saint Louis,Izzy Kemp,9.2,3.0,1.0,5.0,0.0,14.0,37.0,1.0,6374969.0,05/09/2025,2025.0
Dayton,Saint Louis,Haven Dwyer,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6374969.0,05/09/2025,2025.0
Saint Joseph's,Saint Louis,Taylor Trowbridge,6.0,5.0,3.0,2.0,0.0,5.0,24.0,0.0,6374970.0,05/09/2025,2025.0
Saint Louis,Saint Joseph's,Taylor Hochman,7.0,5.0,2.0,4.0,0.0,5.0,30.0,0.0,6374970.0,05/09/2025,2025.0
Fordham,Dayton,Holly Beeman,7.0,4.0,0.0,0.0,0.0,3.0,25.0,0.0,6374971.0,05/09/2025,2025.0
Dayton,Fordham,Haven Dwyer,7.0,2.0,3.0,4.0,1.0,3.0,29.0,0.0,6374971.0,05/09/2025,2025.0
Saint Joseph's,George Washington,Jules Scogna,1.0,2.0,1.0,3.0,0.0,0.0,8.0,0.0,6374972.0,05/08/2025,2025.0
Saint Joseph's,George Washington,Marla Freiwald,0.1,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6374972.0,05/08/2025,2025.0
Saint Joseph's,George Washington,Taylor Trowbridge,5.2,8.0,0.0,0.0,0.0,4.0,24.0,0.0,6374972.0,05/08/2025,2025.0
George Washington,Saint Joseph's,Anna Reed,5.1,7.0,3.0,1.0,0.0,2.0,25.0,0.0,6374972.0,05/08/2025,2025.0
George Washington,Saint Joseph's,Cece Smith,1.2,2.0,3.0,1.0,1.0,3.0,9.0,1.0,6374972.0,05/08/2025,2025.0
Fordham,Saint Louis,Emilee Watkins,2.1,4.0,2.0,1.0,2.0,2.0,16.0,0.0,6374973.0,05/08/2025,2025.0
Fordham,Saint Louis,Elizabeth Gaisior,4.2,2.0,1.0,0.0,2.0,3.0,18.0,0.0,6374973.0,05/08/2025,2025.0
Saint Louis,Fordham,Taylor Hochman,4.1,11.0,6.0,1.0,0.0,1.0,25.0,1.0,6374973.0,05/08/2025,2025.0
Saint Louis,Fordham,Isabel Royle,2.2,3.0,0.0,2.0,1.0,2.0,15.0,0.0,6374973.0,05/08/2025,2025.0
George Washington,Dayton,Anna Reed,5.0,3.0,2.0,1.0,0.0,4.0,19.0,1.0,6374974.0,05/08/2025,2025.0
George Washington,Dayton,Cece Smith,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6374974.0,05/08/2025,2025.0
Dayton,George Washington,Izzy Kemp,7.0,1.0,0.0,2.0,1.0,17.0,25.0,0.0,6374974.0,05/08/2025,2025.0
Loyola Chicago,Saint Joseph's,Andie Broniewicz,4.0,4.0,2.0,2.0,0.0,4.0,18.0,0.0,6374975.0,05/07/2025,2025.0
Loyola Chicago,Saint Joseph's,Peyton Pepkowski,2.0,2.0,2.0,3.0,0.0,1.0,12.0,0.0,6374975.0,05/07/2025,2025.0
Saint Joseph's,Loyola Chicago,Jules Scogna,5.2,7.0,1.0,2.0,0.0,5.0,28.0,0.0,6374975.0,05/07/2025,2025.0
Saint Joseph's,Loyola Chicago,Taylor Trowbridge,1.1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6374975.0,05/07/2025,2025.0
Loyola Chicago,Fordham,Peyton Pepkowski,4.0,8.0,6.0,2.0,0.0,4.0,23.0,0.0,6374976.0,05/07/2025,2025.0
Loyola Chicago,Fordham,Andie Broniewicz,2.0,3.0,1.0,0.0,2.0,1.0,11.0,0.0,6374976.0,05/07/2025,2025.0
Fordham,Loyola Chicago,Holly Beeman,7.0,2.0,1.0,3.0,1.0,2.0,27.0,0.0,6374976.0,05/07/2025,2025.0
Saint Joseph's,George Washington,Taylor Trowbridge,6.0,6.0,2.0,4.0,0.0,3.0,28.0,0.0,6374977.0,05/07/2025,2025.0
George Washington,Saint Joseph's,Chloe Greene,3.1,3.0,1.0,1.0,1.0,3.0,13.0,1.0,6374977.0,05/07/2025,2025.0
George Washington,Saint Joseph's,Cece Smith,1.2,1.0,0.0,2.0,0.0,4.0,7.0,0.0,6374977.0,05/07/2025,2025.0
George Washington,Saint Joseph's,Anna Reed,2.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6374977.0,05/07/2025,2025.0
Clemson,Florida St.,Reese Basinger,3.0,4.0,1.0,0.0,0.0,1.0,13.0,1.0,6375046.0,05/10/2025,2025.0
Clemson,Florida St.,Brooke McCubbin,4.0,4.0,0.0,1.0,1.0,1.0,18.0,0.0,6375046.0,05/10/2025,2025.0
Florida St.,Clemson,Ashtyn Danley,3.0,2.0,0.0,3.0,0.0,2.0,14.0,0.0,6375046.0,05/10/2025,2025.0
Florida St.,Clemson,Julia Apsel,3.0,0.0,1.0,2.0,0.0,5.0,10.0,0.0,6375046.0,05/10/2025,2025.0
Florida St.,Clemson,Jazzy Francik,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,6375046.0,05/10/2025,2025.0
Virginia Tech,Clemson,Emma Mazzarone,5.2,7.0,2.0,8.0,0.0,6.0,33.0,0.0,6375047.0,05/09/2025,2025.0
Virginia Tech,Clemson,Sophie Kleiman,0.1,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6375047.0,05/09/2025,2025.0
Clemson,Virginia Tech,Reese Basinger,3.2,7.0,0.0,1.0,0.0,1.0,21.0,1.0,6375047.0,05/09/2025,2025.0
Clemson,Virginia Tech,Brooke McCubbin,3.1,4.0,2.0,2.0,0.0,2.0,18.0,0.0,6375047.0,05/09/2025,2025.0
Duke,Florida St.,Dani Drogemuller,6.0,5.0,2.0,1.0,0.0,4.0,25.0,1.0,6375048.0,05/09/2025,2025.0
Florida St.,Duke,Julia Apsel,2.2,3.0,0.0,0.0,0.0,2.0,12.0,0.0,6375048.0,05/09/2025,2025.0
Florida St.,Duke,Jazzy Francik,4.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0,6375048.0,05/09/2025,2025.0
Florida St.,Duke,Ashtyn Danley,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6375048.0,05/09/2025,2025.0
North Carolina,Virginia Tech,Makenna Raye Dark,5.2,7.0,0.0,3.0,0.0,4.0,28.0,0.0,6375049.0,05/08/2025,2025.0
North Carolina,Virginia Tech,Britton Rogers,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6375049.0,05/08/2025,2025.0
Virginia Tech,North Carolina,Emma Lemley,7.0,1.0,0.0,3.0,0.0,6.0,24.0,0.0,6375049.0,05/08/2025,2025.0
Virginia,Clemson,Courtney Layne,3.0,2.0,0.0,1.0,1.0,3.0,11.0,0.0,6375050.0,05/08/2025,2025.0
Virginia,Clemson,Eden Bigham,2.0,6.0,7.0,1.0,1.0,2.0,14.0,2.0,6375050.0,05/08/2025,2025.0
Virginia,Clemson,Savanah Henley,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6375050.0,05/08/2025,2025.0
Clemson,Virginia,Reese Basinger,4.0,2.0,2.0,0.0,1.0,3.0,15.0,0.0,6375050.0,05/08/2025,2025.0
Clemson,Virginia,Brooke McCubbin,3.0,3.0,2.0,0.0,1.0,1.0,13.0,1.0,6375050.0,05/08/2025,2025.0
Stanford,Duke,Alyssa Houston,2.2,4.0,4.0,2.0,0.0,2.0,14.0,1.0,6375051.0,05/08/2025,2025.0
Stanford,Duke,Kylie Chung,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6375051.0,05/08/2025,2025.0
Stanford,Duke,Zoe Prystajko,2.1,1.0,3.0,0.0,3.0,2.0,11.0,0.0,6375051.0,05/08/2025,2025.0
Duke,Stanford,Dani Drogemuller,7.0,4.0,0.0,0.0,0.0,3.0,25.0,0.0,6375051.0,05/08/2025,2025.0
Georgia Tech,Florida St.,Kinsey Norton,2.0,1.0,2.0,4.0,0.0,3.0,11.0,1.0,6375052.0,05/08/2025,2025.0
Georgia Tech,Florida St.,Sophia Voyles,3.2,7.0,2.0,1.0,0.0,0.0,20.0,1.0,6375052.0,05/08/2025,2025.0
Florida St.,Georgia Tech,Annabelle Widra,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,6375052.0,05/08/2025,2025.0
Florida St.,Georgia Tech,Ashtyn Danley,3.0,2.0,0.0,1.0,0.0,2.0,12.0,0.0,6375052.0,05/08/2025,2025.0
Florida St.,Georgia Tech,Julia Apsel,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6375052.0,05/08/2025,2025.0
Notre Dame,North Carolina,Micaela Kastor,6.0,4.0,2.0,2.0,1.0,3.0,25.0,0.0,6375053.0,05/07/2025,2025.0
North Carolina,Notre Dame,Makenna Raye Dark,7.0,4.0,0.0,0.0,0.0,4.0,25.0,0.0,6375053.0,05/07/2025,2025.0
Louisville,Virginia,Alyssa Zabala,6.1,7.0,1.0,1.0,0.0,2.0,29.0,0.0,6375054.0,05/07/2025,2025.0
Virginia,Louisville,Savanah Henley,2.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,6375054.0,05/07/2025,2025.0
Virginia,Louisville,Eden Bigham,5.0,6.0,1.0,0.0,2.0,2.0,24.0,0.0,6375054.0,05/07/2025,2025.0
Pittsburgh,Stanford,Gwen Sparks,2.1,2.0,5.0,4.0,0.0,1.0,13.0,1.0,6375055.0,05/07/2025,2025.0
Pittsburgh,Stanford,Kendall Brown,1.2,0.0,1.0,2.0,0.0,1.0,5.0,0.0,6375055.0,05/07/2025,2025.0
Pittsburgh,Stanford,Kyra Pittman,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,6375055.0,05/07/2025,2025.0
Stanford,Pittsburgh,Kylie Chung,4.0,6.0,1.0,4.0,0.0,3.0,20.0,0.0,6375055.0,05/07/2025,2025.0
Stanford,Pittsburgh,Zoe Prystajko,2.2,0.0,0.0,1.0,0.0,4.0,9.0,0.0,6375055.0,05/07/2025,2025.0
Stanford,Pittsburgh,Alyssa Houston,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6375055.0,05/07/2025,2025.0
California,Georgia Tech,Anna Reimers,0.1,2.0,4.0,2.0,0.0,0.0,6.0,0.0,6375056.0,05/07/2025,2025.0
California,Georgia Tech,Annabel Teperson,3.2,6.0,3.0,0.0,0.0,0.0,18.0,1.0,6375056.0,05/07/2025,2025.0
Georgia Tech,California,Sophia Voyles,5.0,6.0,0.0,2.0,1.0,4.0,21.0,0.0,6375056.0,05/07/2025,2025.0
North Texas,South Fla.,Skylar Savage,5.0,4.0,2.0,2.0,0.0,1.0,20.0,0.0,6375057.0,05/10/2025,2025.0
North Texas,South Fla.,Anneca Anderson,1.0,2.0,3.0,2.0,0.0,1.0,7.0,1.0,6375057.0,05/10/2025,2025.0
South Fla.,North Texas,Payton Dixon,1.0,4.0,2.0,0.0,0.0,0.0,7.0,1.0,6375057.0,05/10/2025,2025.0
South Fla.,North Texas,Anne Long,3.0,2.0,2.0,3.0,0.0,1.0,13.0,0.0,6375057.0,05/10/2025,2025.0
South Fla.,North Texas,Belle Sardja,3.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,6375057.0,05/10/2025,2025.0
East Carolina,South Fla.,Kendall Frost,3.0,3.0,2.0,1.0,2.0,1.0,15.0,0.0,6375058.0,05/09/2025,2025.0
East Carolina,South Fla.,Taylor Apple,3.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,6375058.0,05/09/2025,2025.0
South Fla.,East Carolina,Payton Dixon,3.2,3.0,1.0,3.0,0.0,1.0,16.0,1.0,6375058.0,05/09/2025,2025.0
South Fla.,East Carolina,Belle Sardja,3.1,2.0,0.0,0.0,0.0,3.0,12.0,0.0,6375058.0,05/09/2025,2025.0
North Texas,Fla. Atlantic,Anneca Anderson,7.0,3.0,0.0,1.0,1.0,2.0,26.0,0.0,6375059.0,05/09/2025,2025.0
Fla. Atlantic,North Texas,Autumn Courtney,7.0,1.0,0.0,2.0,1.0,7.0,25.0,0.0,6375059.0,05/09/2025,2025.0
East Carolina,Charlotte,Taylor Apple,7.0,6.0,3.0,1.0,2.0,4.0,31.0,0.0,6375060.0,05/08/2025,2025.0
Charlotte,East Carolina,Brooke Bowling,4.1,2.0,3.0,4.0,2.0,2.0,22.0,1.0,6375060.0,05/08/2025,2025.0
Charlotte,East Carolina,Aubrey Yarnall,2.2,2.0,1.0,1.0,0.0,0.0,11.0,0.0,6375060.0,05/08/2025,2025.0
Wichita St.,North Texas,Ava Sliger,0.1,6.0,6.0,0.0,0.0,0.0,7.0,1.0,6375061.0,05/08/2025,2025.0
Wichita St.,North Texas,Ryley Nihart,5.2,3.0,2.0,3.0,0.0,3.0,22.0,0.0,6375061.0,05/08/2025,2025.0
North Texas,Wichita St.,Anneca Anderson,2.0,4.0,2.0,4.0,0.0,1.0,12.0,0.0,6375061.0,05/08/2025,2025.0
North Texas,Wichita St.,Skylar Savage,5.0,6.0,2.0,2.0,0.0,3.0,22.0,0.0,6375061.0,05/08/2025,2025.0
Memphis,East Carolina,Jericho Tate,2.2,4.0,1.0,3.0,0.0,2.0,15.0,1.0,6375062.0,05/07/2025,2025.0
Memphis,East Carolina,Rylee Dugar,2.0,3.0,5.0,3.0,0.0,1.0,12.0,1.0,6375062.0,05/07/2025,2025.0
Memphis,East Carolina,Taniyah Brown,1.1,1.0,1.0,3.0,0.0,1.0,8.0,0.0,6375062.0,05/07/2025,2025.0
East Carolina,Memphis,Kendall Frost,5.0,5.0,1.0,0.0,0.0,4.0,20.0,0.0,6375062.0,05/07/2025,2025.0
East Carolina,Memphis,Taylor Apple,2.0,1.0,0.0,2.0,1.0,3.0,9.0,0.0,6375062.0,05/07/2025,2025.0
Tulsa,Wichita St.,Maura Moore,6.0,4.0,5.0,0.0,2.0,0.0,25.0,1.0,6375063.0,05/07/2025,2025.0
Wichita St.,Tulsa,Ryley Nihart,7.0,7.0,1.0,3.0,0.0,1.0,31.0,1.0,6375063.0,05/07/2025,2025.0
